container_id,origin_index,origin_timestamp,hybrid_mae,hybrid_rmse,prophet_mae,prophet_rmse,n_history_steps,rolling_hybrid_mae,rolling_hybrid_rmse,rolling_prophet_mae,rolling_prophet_rmse,baseline_hybrid_mae,baseline_hybrid_rmse,baseline_prophet_mae
c_12193,584,1970-01-08 02:45:00,0.31694639138850594,0.417020035188002,0.3181067866690758,0.41710954698863956,584,0.3324808847183051,0.4685908944880943,0.33328545429604733,0.4681752572045966,0.316933921865914,0.4207564636224599,0.4411275709909072
c_12231,200,1970-01-04 01:45:00,0.3095651593207179,0.3895272337207955,0.3117036860340561,0.3878002464150238,200,0.3095651593207179,0.3895272337207955,0.3117036860340561,0.3878002464150238,7.85918750959097,8.6255976350485,0.3117036860340561
c_12231,296,1970-01-05 01:45:00,0.2248039343820015,0.32981848690236704,0.22382241354791146,0.3323090054392803,296,0.26718454685135967,0.3596728603115813,0.2677630497909838,0.3600546259271521,7.85918750959097,8.6255976350485,0.3117036860340561
c_12231,392,1970-01-06 01:45:00,2.7649798961334575,3.35873947204664,2.7668731948294187,3.36006249005517,392,1.099782996612059,1.3593617308899342,1.1007997648037955,1.360057247303158,7.85918750959097,8.6255976350485,0.3117036860340561
c_12231,488,1970-01-07 01:45:00,6.631387778639404,8.08348347650382,6.7571369406470545,8.19408798263415,488,3.2070572030516207,3.924013811817609,3.2492775163414613,3.9621531593762,7.85918750959097,8.6255976350485,0.3117036860340561
c_12231,584,1970-01-08 01:45:00,7.312282383490211,8.947334809925545,7.371374815459049,8.924859108237655,584,5.5695500194210235,6.796519252825335,5.631794983645174,6.826336526975659,7.85918750959097,8.6255976350485,0.3117036860340561
c_12237,200,1970-01-04 03:45:00,9.109967560536292,10.078143285332803,9.126637024928188,10.051587381824534,200,9.109967560536292,10.078143285332803,9.126637024928188,10.051587381824534,17.675737610789266,22.827999641939517,9.126637024928188
c_12237,296,1970-01-05 03:45:00,2.3253510357255838,3.0683796849444036,2.511848627403485,3.254359389150835,296,5.717659298130938,6.5732614851386035,5.819242826165836,6.652973385487685,17.675737610789266,22.827999641939517,9.126637024928188
c_12237,392,1970-01-06 03:45:00,6.12773560775508,7.19054921217317,6.154233069153267,7.204761238748041,392,5.8543514013389855,6.779024060816792,5.93090624049498,6.836902669907803,17.675737610789266,22.827999641939517,9.126637024928188
c_12237,488,1970-01-07 03:45:00,31.676635687094684,34.24750613733208,31.680960576402995,34.11987405053317,488,13.376574110191783,14.83547834481655,13.449014090986582,14.859664892810683,17.675737610789266,22.827999641939517,9.126637024928188
c_12237,584,1970-01-08 03:45:00,21.386673785804636,25.751778060970214,20.556246904171562,24.79809781790372,584,19.730348360218134,22.396611136825154,19.46381351657594,22.04091103572831,17.675737610789266,22.827999641939517,9.126637024928188
