container_id,model,bias,actual_std,pred_std,amplitude_ratio,pearson_r,phase_lag_steps,mae,rmse,r2
c_15035,gru,-0.01687230645271066,0.4041243291018966,0.002013155724853277,0.004981525683759753,0.011835568125192642,14.0,0.0655196501279985,0.40445759095423117,-0.00164998363532054
c_15035,ridge,-0.019457753374919912,0.4041243291018966,0.01680216337866175,0.04157671827380931,0.22395419609398565,-1.0,0.06284262291001796,0.4011683178409709,0.014575713542875568
c_15072,gru,-0.053246395897423054,0.17179641791412945,0.00560868950560689,0.03264730181050883,0.06774877884794253,65.0,0.09289444529316203,0.17958309007083745,-0.09270434971982633
c_15072,ridge,-0.05568279121455861,0.17179641791412945,0.013526616142969263,0.07873631072872773,-0.15992508206296818,62.0,0.09477245056298593,0.1831415500141219,-0.1364375170127745
c_15179,gru,0.07214743930397428,0.08955394369948151,0.013820421881973743,0.15432510631079846,0.46185731345940023,0.0,0.09517838386073053,0.11078316189108345,-0.5303052959177592
c_15179,ridge,0.07146773335125049,0.08955394369948151,0.024022547964885305,0.26824667873364005,0.6005898630186783,0.0,0.09089786286700541,0.10545384726329471,-0.38661350588906074
c_15235,gru,0.007461849225720363,0.039915590791719684,0.003743652952834964,0.09378924070971206,0.36779538978462023,-1.0,0.031931787527781356,0.03940849019896597,0.02524724788873889
c_15235,ridge,0.00730154838656117,0.039915590791719684,0.007284160784562651,0.18248911365414938,0.35212955651169275,-1.0,0.03068426279916117,0.03866343938123575,0.06175589045354757
c_15282,gru,0.03502084277440857,0.1903965149316179,0.013785597868263721,0.07240467543859667,0.009113209842571808,59.0,0.1540373464989789,0.19395745822118937,-0.03775534497002253
c_15282,ridge,0.037223277417259885,0.1903965149316179,0.03590094457014804,0.1885588325135157,-0.10402422488445337,71.0,0.1601832306904367,0.2008665739706188,-0.11300561430141198
c_15420,gru,0.034442911670971806,0.2326025841961158,0.01011886727064848,0.043502815351857356,0.36385410144776353,0.0,0.192561622363,0.23168918723497012,0.007838292725044105
c_15420,ridge,0.0489120021904105,0.2326025841961158,0.0489705081898906,0.2105329498343052,0.22544673124490935,1.0,0.19119315564895345,0.2318587493117705,0.006385531269911038
c_15446,gru,-0.002084859460350702,0.09185700775343594,0.001351637882180512,0.014714586456033928,0.051805957428765814,-21.0,0.02477523422456424,0.09182058184637583,0.0007929429795719978
c_15446,ridge,-0.0009892364267049165,0.09185700775343594,0.0072932214467552395,0.07939755087964352,0.4325883391941832,0.0,0.024352041745092905,0.08895093423794757,0.062272960257457766
c_15486,gru,-0.025039752392761145,0.23289553861521914,0.014445045031607151,0.06202370864421189,0.07442829115802024,79.0,0.1862358578361847,0.2336133539009536,-0.006173767788775875
c_15486,ridge,-0.03928970507653231,0.23289553861521914,0.03478873522496616,0.14937484604392848,-0.1354579302430407,-10.0,0.19387473979475986,0.24328844504616212,-0.09124087947329307
c_15527,gru,-0.11008619185661588,0.11719278402920241,0.007162187248468399,0.06111457550734272,0.16876802678323438,-1.0,0.13319219452747477,0.16006593037838235,-0.8655034804779811
c_15527,ridge,-0.11922158601910511,0.11719278402920241,0.017003577937364678,0.1450906562056558,0.22705650296870175,-18.0,0.13933137023190603,0.1653243702675962,-0.9900867642883493
c_15555,gru,-0.002453645876231402,0.35528130837355854,0.018604036420583725,0.05236424203049437,0.02691990338345675,19.0,0.30083085445035457,0.35527605528475464,2.9571214948398428e-05
c_15555,ridge,0.001588147308831056,0.35528130837355854,0.05145867543225323,0.1448392420862943,-0.025984061320185242,-29.0,0.3020894582959526,0.3603129510091502,-0.02852541144703702
c_15570,gru,0.0021880065487692585,0.033144444173200505,0.00304017192684114,0.0917249331729425,0.08184389698335133,25.0,0.025757485909884668,0.03310725340850006,0.002242903756257242
c_15570,ridge,0.003783918950459533,0.033144444173200505,0.004413835591527796,0.1331696971131191,0.15291434873730295,30.0,0.025686309811329244,0.032978981554719254,0.009959413352165769
c_15604,gru,-0.19061204919958774,0.5684021078854146,0.009893384762108326,0.017405608854819298,0.15957912860487994,1.0,0.2350821281238451,0.5980944969775057,-0.10720554831942408
c_15604,ridge,-0.20433820488797116,0.5684021078854146,0.02207524876075576,0.03883738018298475,-0.03965778610282436,-21.0,0.23705326651544226,0.6052417668411725,-0.13382602485296258
c_15616,gru,-0.0354444399956376,0.056331792350029185,0.0022693672217428684,0.040285727243359985,0.08730547474125758,12.0,0.04402678116402572,0.06642595390581654,-0.3904918897761127
c_15616,ridge,-0.03655939609972009,0.056331792350029185,0.0076168930843575925,0.1352148186059563,0.15700614511989122,14.0,0.04433139672006018,0.06658185234852156,-0.3970263808352319
c_15630,gru,0.08405231030131836,0.10660368191302083,0.0015475568361580372,0.014516917318303383,-0.06274481616651188,-34.0,0.10442682564017057,0.1358389983770635,-0.6236952929786213
c_15630,ridge,0.08136583341870639,0.10660368191302083,0.009460423510341119,0.08874387207432467,-0.16045990300017815,30.0,0.10502020375616627,0.13563884477002774,-0.6189139114253026
c_15640,gru,-0.005152507019624535,0.13671561893109346,0.003032274777069688,0.02217943202669474,0.24908001775361804,-29.0,0.08804459332613497,0.13608962704764593,0.009136611400490158
c_15640,ridge,-0.019061253266267834,0.13671561893109346,0.018050917777194704,0.1320325937762284,0.11932535967210642,19.0,0.08251921792920834,0.13708163664515563,-0.005361606403119223
c_15642,gru,0.004188866837418699,0.08340405190805644,0.0021935177501291037,0.026299894309058384,0.10688365435772314,-5.0,0.06358210487135142,0.08330357520571034,0.0024079448900372613
c_15642,ridge,0.00400878531625105,0.08340405190805644,0.013332570519183679,0.15985518945627886,0.2042303928754564,-4.0,0.06281794843979038,0.08182822982944389,0.03743068555354223
c_15647,gru,0.05844461128847877,0.0768951669970099,0.006048793904483318,0.07866286192887165,-0.04170325670673352,-42.0,0.08123356265300219,0.09697433417277139,-0.590433533082557
c_15647,ridge,0.05500532921184775,0.0768951669970099,0.021676710877894342,0.2818995227455225,0.29827832754342026,0.0,0.0771246379640822,0.09172770381603718,-0.4229936278950741
c_15794,gru,0.009271484294857935,0.00476745978382072,0.0014738376485183835,0.3091452713497723,-0.04020064500749699,12.0,0.009271484294857935,0.010555862252728872,-3.9024520228873714
c_15794,ridge,0.007735857484345979,0.00476745978382072,0.012445450232446142,2.6104992588887987,0.2285119208936688,-2.0,0.010406802301230202,0.014503265695685908,-8.254597388061562
c_15856,gru,-0.02396623720811845,0.15676657493357576,0.008901312947273254,0.05678068141148627,-0.05664234376961021,-52.0,0.12764548701044967,0.1593344080286187,-0.03302826028217942
c_15856,ridge,-0.027497983606586267,0.15676657493357576,0.01805699371018123,0.11518395243266771,0.07019850732303892,7.0,0.12402685767427729,0.15893560541975213,-0.02786354038065042
c_16008,gru,-0.29027236020066605,0.1715024471601342,0.0025806878693401814,0.015047527962854999,0.09107884511786477,-24.0,0.29151473339665906,0.3370417933651181,-2.862129849733602
c_16008,ridge,-0.2908420364344925,0.1715024471601342,0.006414331440137832,0.03740081582712742,-0.07683418411427317,-32.0,0.2917618962223765,0.33795320636554443,-2.8830456811170126
c_16048,gru,-0.04658969471487731,0.10531142907168396,0.004718468990176916,0.04480490894264784,0.09254883805115101,-24.0,0.08899475356392865,0.11485375069757597,-0.18943127062211107
c_16048,ridge,-0.0497950169475469,0.10531142907168396,0.018488069369208836,0.17555615313722764,0.4260011652402732,-1.0,0.0860754854965914,0.1106932550443678,-0.1048194331990997
