container_id,day1_mae,day1_rmse,peak_mae,peak_rmse,non_peak_mae,non_peak_rmse,residual_mae_scaled,residual_rmse_scaled,residual_pearson_r,residual_r2,residual_std_actual,residual_std_predicted,residual_std_ratio,day1_mape,energy_recovery_ratio,energy_actual,energy_predicted,variant_id
c_14471,1.9271976610256363,2.5523355924759974,4.867334717878084,5.298272654929455,1.466694266578867,1.7714333557743536,0.035039957473193384,0.04640610168138177,0.21226194758345387,-0.2644985006875351,0.041268238133007853,0.0014456541975960135,0.035030674024334615,8.630276755296496,0.0009599705014655933,0.20900554591399784,0.0002006391587201506,v1_prophet
c_14820,2.558471795672174,3.8669022891493485,5.972368776036441,7.503870824987419,2.289963044407569,3.4205674288143704,0.06645381287460193,0.10043902049738569,0.3028886672264418,0.05854870080203001,0.10351506023604437,0.013169643469154835,0.127224419703995,12.177180329291346,0.016175963629918747,1.0306444337353735,0.016671666875481606,v1_prophet
c_14855,0.6142603919806239,0.7995004680779322,1.248573191890133,1.416337962999876,0.47776270086085615,0.5874324202388602,0.03839127449878899,0.049968779254870754,-0.03643119537562768,-0.42965074285200244,0.04179109615357123,0.0024258182384073734,0.058046293628985765,9.298901797282893,0.002412220485534539,0.2405204000540406,0.0005801882361993194,v1_prophet
c_14886,1.2486504136069418,1.5803882070818547,1.7631806236207122,2.1162707557121867,1.1045819548030864,1.3938988046811773,0.034684733711303935,0.043899672418940404,0.1278696716951666,0.0037007117981548987,0.043981128590983104,0.009420683607459068,0.21419831435136188,5.80377425268633,0.04591045381423316,0.18729170299980985,0.008598647080361843,v1_prophet
c_1494,0.28678461659908067,0.40269917011673356,0.8546511179372416,0.9218796580968781,0.18983179929744354,0.21155424313470228,0.05735692331981614,0.0805398340233467,0.013548302808097865,-0.018828193428354068,0.07979216575713251,0.002984141930937767,0.03739893387554804,20.782680328243465,0.0013750366334986026,0.6222963397634994,0.0008556802640669048,v1_prophet
c_14964,2.713778993855096,3.3549005288878226,3.105913402514006,4.05280089539471,2.552311884407309,3.0210264687741466,0.15507308536314834,0.19170860165073272,-0.38707884408396276,-0.09721293602837933,0.18301898385887136,0.005404457915574312,0.02952949361658444,26.391985290684367,0.0008246345216075454,3.458691357096135,0.0028521562926471233,v1_prophet
c_15030,3.9690060783494583,4.688855686108158,4.955938299353607,5.755454184648356,3.201392128679566,3.649796222945986,0.16889387567444503,0.1995257738769429,-0.22408432001138168,-1.5817006893815289,0.12417839964857177,0.008977653458714485,0.07229641776767527,19.94638719602255,0.002064335793262693,3.796381793991957,0.007837006822228432,v1_prophet
c_15035,0.01626041057714589,0.10109860647144611,0.01626041057714589,0.10109860647144611,,,0.06504164230858356,0.40439442588578445,0.07402004610011943,-0.0013371481206165825,0.4041243291018966,0.0014129041228443384,0.003496211490123096,60.64841573138678,1.2250952166251074e-05,15.706969348847208,0.00019242533016949892,v1_prophet
c_15072,1.413205712829875,2.649573646543096,5.866405702605921,9.024081337107171,1.1163257135114721,1.435033197213335,0.10340529606072256,0.19387124242998258,-0.1484064134602096,-0.10029370035025531,0.18482430436027028,0.005668362136930227,0.030668921798732304,14.534419000312235,0.0008823636543875591,3.566773841176068,0.0031471916008740664,v1_prophet
c_15179,2.3709048863714224,2.736204142244152,1.8661732965079867,2.3495410561594965,2.44995923177172,2.7919194871830646,0.09743444738512697,0.1124467455716775,0.1948604752992016,-0.7818039920054907,0.08423972236043988,0.010551470331847668,0.1252552838042446,29.140904022103935,0.009301078879189621,1.2034285836551337,0.011193184182047844,v1_prophet
c_15235,1.1714945045133518,1.4924575116799714,1.5093554055656677,1.7666058439974113,1.1138109360410051,1.4404465678142166,0.030038320628547475,0.03826814132512747,0.1524180570634701,-0.028046173160786614,0.037742534331002865,0.002501987386494875,0.06629092165757577,5.632774437836069,0.004222803420427281,0.1430207991397356,0.0006039487197995186,v1_prophet
