container_id,left_variant,right_variant,delta_day1_mae,delta_day1_rmse,delta_day1_mape,delta_peak_mae,delta_peak_rmse,delta_residual_mae_scaled,delta_residual_rmse_scaled,delta_residual_pearson_r,delta_residual_r2,delta_residual_std_ratio,delta_energy_recovery_ratio
c_13658,v2_volatility,v3_cpu_std,-0.005674528569320936,-0.0013743642818986324,-0.08038879340884364,-0.014890350211593795,-0.0038606668434182367,-0.0009457547615535078,-0.00022906071364980907,0.00462670496102055,0.0010905642811394056,0.007067360292185843,0.0002536104392063903
c_13690,v2_volatility,v3_cpu_std,0.002664919433772006,0.006476594455732121,0.19040435320733806,0.00135184360838414,0.02671798894579247,7.402553982700094e-05,0.0001799054015481083,-0.10335754903873681,-0.007084924637665524,0.01603786640478641,0.0034420752939461653
c_1379,v2_volatility,v3_cpu_std,0.005967480355138832,0.004632848230841202,0.19866202329144755,0.011308563026886986,0.005297889466312045,0.0009945800591898007,0.000772141371806867,-0.1525822392126175,-0.017206474165631258,0.012514803720813282,0.00183477408393789
c_1387,v2_volatility,v3_cpu_std,0.002424237493146686,0.0075254562125767754,0.05338673374735059,0.004349114905926377,0.0013715641679306056,0.00010100989554777569,0.00031356067552403347,0.06717385934727238,-0.03750337809458326,0.028810159992858894,0.006774566632097008
c_13873,v2_volatility,v3_cpu_std,-0.0016432893301803198,0.0032156373261393867,-0.07002824873939772,-0.0017294324065466604,0.0037998488675503594,-0.00023475561859714889,0.00045937676087692836,0.0020360378348830976,-0.002313623354479599,0.004848750544165503,8.801035632183698e-05
c_14106,v2_volatility,v3_cpu_std,0.0003067014490563489,2.279036732805856e-05,3.0467053184907833,0.0003067014490563489,2.279036732805856e-05,0.0009201043471690415,6.837110198418261e-05,-0.02515795198481835,-0.0008128640603564108,0.007577243720514059,0.0003557298664313175
c_14135,v2_volatility,v3_cpu_std,0.004947619729132935,-0.0036484761182489223,0.013263466537743795,0.026282729307522512,-0.00446003467793421,0.00018324517515308503,-0.0001351287451203248,0.06666160136997148,0.0026428416362660467,0.0001692841941936113,0.0002139929756884069
c_14296,v2_volatility,v3_cpu_std,0.03768388406460055,0.02972991839538608,0.45506573410805373,0.0378541479523955,0.03345585221903136,0.0014493801563308095,0.0011434583998225778,-0.09899960176699141,-0.03187867444761405,0.01879960777650584,0.000876019807154527
c_14363,v2_volatility,v3_cpu_std,0.007285776928362242,0.004060737947486626,0.19754226967235944,0.018614436261746636,0.003700989563969248,0.0017143004537323175,0.0009554677523497812,-0.005577214461711683,-0.008791819849456317,-0.0018357528234155679,0.00013548409651235622
c_14388,v2_volatility,v3_cpu_std,0.005942316193611852,0.0010157332088733817,0.00040259640340778446,0.0019568882072116267,0.010221218584264391,0.00018007018768521205,3.0779794208284084e-05,-0.14281151260948716,-0.0030045256197799297,-0.033022384150223336,-0.008000516353698871
c_14396,v2_volatility,v3_cpu_std,0.012636867580490208,0.0236015983923501,0.15218532303840782,-0.014817997889993606,-0.013581380425933709,0.0006017555990709827,0.0011238856377309425,0.002455020044119516,-0.027409410841311876,0.05228647790199756,0.007296042371009746
