container_id,left_variant,right_variant,delta_day1_mae,delta_day1_rmse,delta_day1_mape,delta_peak_mae,delta_peak_rmse,delta_residual_mae_scaled,delta_residual_rmse_scaled,delta_residual_pearson_r,delta_residual_r2,delta_residual_std_ratio,delta_energy_recovery_ratio
c_1494,v0_baseline,v1_prophet,-0.0009274214738625997,0.0001333949918499444,-0.07488743719047619,-0.0011918563216437583,-0.0003992198860771623,-0.0001854842947725116,2.6678998369986107e-05,-0.00920131229134321,-0.0006748663963818125,0.01673204304025069,0.0009517586126638244
c_14964,v0_baseline,v1_prophet,0.0130664841537671,0.015465412372910325,0.10766289019868935,0.041875548176903976,0.025703360442672185,0.0007466562373581176,0.0008837378498806059,-0.08108241592816046,-0.010092543065099102,0.011103949940683297,0.0005089698532311658
c_15030,v0_baseline,v1_prophet,-0.021435618759897856,-0.02491876661578285,-0.11415522798205657,-0.026383827813415195,-0.031267415937596965,-0.0009121539897828657,-0.001060373047480162,0.16000740838227634,0.027513640221325186,0.008941119434611192,0.0004951851451662269
c_15035,v0_baseline,v1_prophet,-4.16159118638397e-05,-1.4820539904883412e-05,-0.40544091002439586,-4.16159118638397e-05,-1.4820539904883412e-05,-0.0001664636474553588,-5.928215961953365e-05,0.04703509492494864,0.0002936033530092086,-4.082356875016128e-05,-2.6484222401230935e-07
c_15072,v0_baseline,v1_prophet,0.0022797880931948455,0.0005221940366264555,0.013980341507359384,-0.0029640885606765366,-0.004611080338433382,0.00016681376291671768,3.820931975309638e-05,0.08319746080097071,-0.0004336623668148576,0.006070061651202514,0.0003258947265883858
c_15179,v0_baseline,v1_prophet,0.03849489764711578,0.029985116027474668,0.7394386708305589,-0.10207030210100743,-0.10305212349723547,0.001581982095086934,0.0012322650422249976,0.04895372389888916,-0.038838368318199645,0.05694567102334651,0.006646885548017111
c_15235,v0_baseline,v1_prophet,-0.020126936903833714,-0.024111944157112264,-0.089603370737521,-0.02074619771467834,-0.03175237758027616,-0.0005160753052265016,-0.0006182549783874947,0.3414766436200866,0.033486285647682745,0.02702124781351504,0.00274571779901644
c_15282,v0_baseline,v1_prophet,-0.00030884328225511126,0.0014573073209163123,-0.07723202123690243,0.005810266890330151,0.009173135187311554,-0.00015442164112755563,0.0007286536604581562,-0.13713565359043606,-0.007220016740451474,0.00425858041558267,0.00024265070140747276
c_15420,v0_baseline,v1_prophet,-0.01756999041617635,-0.011658395731132254,-0.10100851252095566,-0.025066999390089162,-0.030071262186300185,-0.002342665388823495,-0.0015544527641509487,0.01444937991114903,0.013313727393755914,0.02675277411250336,0.0020634184793173944
c_15446,v0_baseline,v1_prophet,0.0009038141903915664,0.0010901678341477816,4.275309640311889,0.0009038141903915664,0.0010901678341477816,0.00018076283807830912,0.000218033566829548,-0.11857352815179545,-0.004751549436438074,0.006125167491485567,0.0002369763770748985
c_15486,v0_baseline,v1_prophet,0.00022136079830181732,-0.0003295788552406531,0.023390188578552795,-0.0036848239775282288,-0.002537055503774699,4.427215966038012e-05,-6.591577104816948e-05,0.021495908745405683,0.0005550178069226863,0.012198797241519274,0.0010495687524331822
c_15527,v0_baseline,v1_prophet,0.007321202885393063,0.007156679928351117,0.0020696703142277784,-0.003225908083004825,-0.0037179982945740875,0.00015744522334179556,0.00015390709523335766,0.2966434409240286,-0.00387945083510588,0.03283283685944416,0.0009522554188285364
c_15555,v0_baseline,v1_prophet,0.008915634744729006,0.004468009481890078,-16.506065326951102,0.022977120970608667,0.0253512606967774,0.0017831269489458346,0.0008936018963779935,-0.11873197146207612,-0.0050212894140038156,0.006767405348786244,0.00028738453492491644
c_15570,v0_baseline,v1_prophet,0.0028614573574088364,0.005847981261445145,-0.009634569973922424,0.011633870504422106,0.03079215230192145,0.00011445829429634208,0.00023391925045780637,-0.07046186346233524,-0.014584605871101886,0.04306797384807909,0.009830816635744087
c_15604,v0_baseline,v1_prophet,0.0028021702045180064,-0.0025430289838741515,0.2211763646816749,0.0023203269830749385,-0.0038925013185964197,0.0009340567348393447,-0.0008476763279580135,0.04264364886763239,0.003011466498169746,0.00627407524142105,0.00019709798638512953
c_15616,v0_baseline,v1_prophet,0.00021374853479039224,-0.00128498698368551,-0.06268433311529265,0.007834549839913052,-0.0014688791527694978,1.0178501656687988e-05,-6.118985636598129e-05,0.11092644898283352,0.0025665753580241812,0.00672730719972587,0.0002565262694326463
c_15630,v0_baseline,v1_prophet,-0.0015946128361672418,-0.0007923317952573949,-0.01699888810809469,-0.002845103651957781,-0.001792389471472644,-0.00014496480328791972,-7.203016320520006e-05,0.010801138847799277,0.0016827694071679389,-0.0006276980626692807,-8.270094195799991e-06
c_15640,v0_baseline,v1_prophet,-0.025076094466385257,-0.02228641706875223,-0.7873502645382047,-0.05711670592427254,-0.05835875803701995,-0.0005117570299262297,-0.0004548248381378295,-0.002071338137346612,0.006731678925999907,0.0093540388424803,0.0004219270327535503
c_15642,v0_baseline,v1_prophet,0.0003427310654160465,0.002049061574341482,0.0005312222812960954,0.009000573608800022,0.009737702744174737,4.8961580773720925e-05,0.00029272308204877917,-0.17216688085090207,-0.007372854718531441,0.004717241029817326,0.0003905181208933738
c_15647,v0_baseline,v1_prophet,0.019637608424306396,0.019883624675623768,0.5109212995808967,0.017635792214423462,0.020424493660479603,0.0011901580863215855,0.001205068162159012,0.028272008956188442,-0.039097700961409965,0.06167595262048551,0.007175478611375096
c_15794,v0_baseline,v1_prophet,-0.00078653447010563,-0.0007275975606432991,-7.86534470105633,-0.00078653447010563,-0.0007275975606432991,-0.0003370862014738414,-0.0003118275259899866,0.1516612118190554,0.28006975403127754,0.08704142415561444,0.013652937808207647
c_15856,v0_baseline,v1_prophet,-0.0017697354544597976,-0.0007649705774790405,-0.13282465584851622,-0.0007395244804149215,0.00037764458761180286,-0.0003932745454355291,-0.0001699934616620491,0.05308082620708196,0.002170072480567109,0.006726268338493106,0.00022037993804398576
c_16008,v0_baseline,v1_prophet,-0.016865253069511255,-0.009817488975558675,-0.09845280006146595,-0.008320242081989448,-0.008898469923744656,-0.0004324423863977245,-0.0002517304865527481,-0.1395221807671372,0.005735145698741562,0.010009905802901078,6.465699912795501e-05
c_16048,v0_baseline,v1_prophet,-0.03152651886127211,-0.05675791795800489,-0.4601250700207693,-0.05877346472698264,-0.0607354041548005,-0.0008520680773316941,-0.0015339977826487883,0.01280691505017545,0.03185356583395338,0.05455929048770438,0.006171835749417138
