band,mae,rmse,r2,pearson_r_within_trajectory,std_ratio,container_id
5-12,0.06334174211167885,0.07560305600884637,-7.7701899047389045,-0.5255485432315973,2.106686048833049,c_12858
13-24,0.0362451253953425,0.040607090982645706,-1.3793153883369196,0.4217384408725318,1.6268795816568202,c_12858
25-48,0.06149190407701152,0.0902629059195085,-0.3895113823394265,-0.07311256912067085,0.441453287836397,c_12858
49-96,0.05158790045961179,0.06746662817601042,-1.4918876037477773,0.07595251482813642,1.295072428958036,c_12858
1-4,0.047575082840072766,0.07003942973586948,0.3845530862420041,0.6975305068942769,0.47193353439626057,c_1286
5-12,0.07252277659825072,0.08938719721194174,-1.5967831306715325,-0.038409267950238746,1.0117093167650242,c_1286
13-24,0.09943020581862787,0.13663436752526467,0.03304738932831397,0.18626099764373588,0.15198350897075186,c_1286
25-48,0.1159455997820441,0.13911643913020855,-0.2817773822185152,-0.10246114266250077,0.37112341019598344,c_1286
49-96,0.12213996203348465,0.1641125883370852,-0.07773512161714202,0.0974479013678875,0.3927494414907936,c_1286
1-4,0.12258069063573633,0.16904308982820884,-0.012061643997901106,0.20309499449943375,0.20065533123287188,c_12971
5-12,0.13419421608641502,0.16333203470668473,-0.17033007099825115,0.12770746155688373,0.1521808149555147,c_12971
13-24,0.08807290054059629,0.09451204529005597,-1.9099608870631477,-0.08127319864118795,0.7059781077414746,c_12971
25-48,0.08796454124273784,0.11722266352506613,0.0020649040753261128,0.16751727409265624,0.3232722875268294,c_12971
49-96,0.10146133771438703,0.15864319845438582,-0.1043252464650013,0.12254406984827247,0.4279805766069498,c_12971
1-4,0.18158909449828148,0.21965099336515528,-3.568577665206246,-0.7515563516918551,0.25391565641681724,c_12974
5-12,0.18274063997808138,0.20410732202098422,-4.206272904275015,-0.051251741909287996,0.13741578668997417,c_12974
13-24,0.14567092717962318,0.18419277357095623,-0.011399902630092829,0.08489840097799889,0.22063141790109242,c_12974
25-48,0.09746635947325806,0.12257752795563755,0.008246226973436577,0.18101192507364955,0.2828748580624668,c_12974
49-96,0.10114577323877157,0.13137011742236204,-0.05310671705979009,0.07403501277933298,0.24907309100364775,c_12974
1-4,0.05182322834407656,0.05393899359695541,-0.2186809964135994,0.33509721971918505,0.8775209909282593,c_12993
5-12,0.06935194993119041,0.08494660341492703,-1.4745883669779927,-0.12566271482064093,0.8215746082145653,c_12993
13-24,0.08824912712638515,0.0978684829226372,-0.6364838189366382,-0.05647534772431034,0.7418069923450508,c_12993
25-48,0.09894962522387961,0.11158985263951121,-1.440763887345001,-0.15163741231596892,0.5819467641914449,c_12993
49-96,0.08242669453611391,0.09931810753343404,-0.47466332825880486,0.22759972514347934,0.7231191460896585,c_12993
1-4,0.11778867463192014,0.13915417851422066,-1.1865354320123576,-0.6859974176309316,0.5063272264427915,c_12999
5-12,0.07832723625761188,0.08662496853244411,-1.738860090799859,-0.008449138829587144,0.5141997275723218,c_12999
13-24,0.05173663575367043,0.06838094401059444,0.3256931481272367,0.6376759011230317,0.38080874246948854,c_12999
25-48,0.06577326932932064,0.07393644912883424,-0.5418634227286465,-0.27589229549646527,0.4541514583075391,c_12999
49-96,0.06975772046232358,0.09455303806688758,-0.8007216291452721,0.030430188576405115,0.9212064776146837,c_12999
1-4,0.1646678844479786,0.17520284294653227,-4.178309702535163,0.793347628988562,1.2764852277902223,c_13020
5-12,0.1187354722766775,0.1406119525211166,-2.4713302074817567,-0.21462582499549454,0.4200235672580226,c_13020
13-24,0.07935658711069499,0.09700939758319348,-1.288697067446941,-0.20537830264507367,0.4856344627946829,c_13020
25-48,0.07986665698774885,0.10250453274709698,-1.3141255394904512,0.022060474559180865,0.5141658369916942,c_13020
49-96,0.07612867612606262,0.09409192498484444,-0.24563166489206556,0.2967149064256406,0.6878096397494786,c_13020
1-4,0.22232644950209618,0.2414867603280124,-4.736493327203902,0.3563536888207426,0.32204202272567184,c_13044
5-12,0.12573834502120615,0.19019506368835323,-0.3062847331529608,0.7456030514786153,0.09554676102094863,c_13044
13-24,0.15816699083047484,0.20105977699698463,-0.25834615090577917,0.05642057903928231,0.24080554735112822,c_13044
25-48,0.1596212836848816,0.18821890755741938,-0.002477180825223746,0.25236158414031146,0.19686458167698673,c_13044
49-96,0.1302326545985205,0.16106410777417143,-0.126953251994524,-0.027329975175227922,0.24105114266998956,c_13044
1-4,0.05685521855980599,0.06738774315300135,0.10890067972907591,0.8632453106837332,0.8187838172510299,c_13083
5-12,0.17608316705599913,0.22516132478749334,-0.6935244310505722,0.27522665722342643,0.15591750706737376,c_13083
13-24,0.07763386213732304,0.10126402535775207,0.1027720579707988,0.42284883212635066,0.5577364062983866,c_13083
25-48,0.08329225925728269,0.1254268267693337,0.0571892471224037,0.28462242573033925,0.2856438921057521,c_13083
49-96,0.07796606106013625,0.09285061662284902,-0.06489238657926366,0.2381915833399876,0.5588172219343569,c_13083
1-4,0.10283970454181465,0.12757284289359452,-7.263094590141506,-0.33888392040443704,1.9070718218532614,c_13166
5-12,0.032988513721580084,0.040789615093183344,0.19608922513053106,0.7603653170424396,1.1287751546322928,c_13166
13-24,0.06725873864909301,0.07715554884844636,-2.9581054119034675,-0.3785919940942591,0.9937964448418551,c_13166
25-48,0.055878749127108045,0.06729852122119788,-1.085938089146914,-0.19822073990326508,0.6763270026982203,c_13166
49-96,0.08889923902218418,0.10315525372417465,-0.7679660482707262,-0.12553884300064297,0.5150928348714432,c_13166
1-4,0.12314054041582329,0.13027898410910943,-27.90913798238984,0.8604166526147706,2.540175285623465,c_13170
5-12,0.06161879587819556,0.07886993298590259,0.13788844372441977,0.6747750013430752,0.39460165213354087,c_13170
13-24,0.06766485828627382,0.08372389830393655,-1.4057165779127838,0.294182605465211,0.8209179083891147,c_13170
25-48,0.09169421182053134,0.11728206593410828,-1.915175000736188,-0.1452476868992107,0.5327580206499064,c_13170
49-96,0.0911585413456562,0.11064005557329204,-3.6123085137007145,0.043902159978032436,0.8382380702053169,c_13170
1-4,0.19098868303970526,0.22388438385041431,-1.7278278779172007,0.47889800368665203,0.4161989711466313,c_13229
5-12,0.12646918854137673,0.18505388636997233,-0.3220477980317742,0.23776985391874988,0.2520748055570667,c_13229
13-24,0.08079897061877699,0.101261953140207,0.373944962492329,0.7530722569195267,0.4975540921121469,c_13229
25-48,0.07122824202781222,0.09960460859462261,-0.34267480433018127,-0.20083148979505167,0.38087147123878806,c_13229
49-96,0.20321052137413723,0.389578426574574,-0.25107416580093145,-0.06126083415143738,0.13392269930617884,c_13229
1-4,0.23013660237455152,0.27941454142144034,-0.42562700283311417,-0.21784278945718916,0.4524255917775526,c_13269
5-12,0.25228769193664385,0.2762730850638003,-0.24319654122912038,-0.4542066191207291,0.21190276122159604,c_13269
13-24,0.09920073265957584,0.12105571329819668,-0.06566314247540239,0.14425565940606977,0.3432260416580193,c_13269
25-48,0.1479231059977223,0.1838406580442277,-0.08523485826879562,0.22399153021972687,0.20508635807650766,c_13269
49-96,0.13822082694382032,0.16458028752060647,-0.153760137117817,0.17080176781620476,0.5674786381384518,c_13269
1-4,0.030667590654672835,0.03136134865481984,-36373.681870373475,0.8792092837838652,181.1907379234833,c_13308
